19118	колюня учить копать полоть поливать это он иметься свой маленький белый лейка детский инструмент лопатка 
19118	елена приходить обыкновенно работа начало седьмой таня находить тома детский лейка рука все шушукаться 
19118	запах сортир решать быть нейтрализовать одеколонный пары немытый девка поселять барак поблизости особа этот оргнабор доставлять москва лейка поливать себя дешевый духи 
19118	кастрюля медный лейка садовый тарелка оловянный 
0	платочек лежать ее вещичка золотой дамский часики аппарат лейка перламутровый бинокль портмоне 
0	тут костюм новый патефон лейка 
19118	валяться грабли широкий деревянный лопата лейка стоять белый оцинковывать ведро один 
19118	я пробежать клумба везде быть след его недавний пребывание здесь горшок цветок стоять земля клумба быть разрыть кое-где приготавливать лунка стена стоять садовый грабли они лейка полный вода 
19118	ребята весело переговариваться копать ямка другой бережно опускать земля саженец поливать они лейка вода 
0	я защелкать направо налево лейка рабочий наполнять фляга ртуть 
19118	два ведро сбоку повесить лейка жестяной 
19118	ведро звякать танцевать бок лейка биться бочка христо 
19118	вестимо матушка барыня возражать фекла поливать барыня лейка оно то говорить 
19118	хозяин быть восторженный адепт система фэн-шуй любить фонтан лейка прыскалка прочий струйный затея 
19118	сейчас здесь присутствовать синьора прохаживаться лейка горшок целый панно 
19118	струя вода лейка кланяться каждый цветочный горшок 
19118	прощать вы лейка случайно немного вода оставаться 
19118	небо поливка райский сад опрокидываться гигантский лейка проливаться дно каскад 
19118	дерево балкон утопать белый сиреневый розовый красный цвет девушка каштановый волос закалывать край поливать лейка бегония второй этаж брызги 
19118	он оба рука быть занимать ведерный садовый лейка она чувствовать себя синюшный 
19118	она чувствовать себя тринадцать год назад его дом обрывать пуговица голова стаскивать блузка колька стоять дурацкий садовый лейка потому она сказать мыться 
0	вскоре я приобретать фотоаппарат фэд изготавливаться колония заключенный имя дзержинский германский лицензия фирма лейка 
19118	так например тахистоскопический предъявление садовый лейка больная говорить бочкообразный тело что-то 
0	пробежать адъютант лукач леша эйснер я сунуть рука лейка он щелкнуть мы ивенс хемингуэй 
19118	алиса стоять самый гуща кустик поливать они лейка 
19118	алиса приносить пострадавший археолог который звать самый большой палатка где собираться весь остальной помощь петрова отыскивать врач экспедиция грустный похожий садовый лейка ножка обитатель планета кроманьян 
19118	еще мы приходиться зайти мой лаборатория сказать доктор похожий садовый лейка проходить гипнотический курс обучение 
19118	доктор похожий садовый лейка сказать так должно 
19118	доктор похожий садовый лейка долго раскачивать голова тонкий 
19118	лейка поливаться струйка горький слеза 
0	я черный брюки белый рубашка отложной воротничок плечо аппарат лейка 
0	арест вещь оставаться квартира свердловск тот число мой личный детский библиотека наш велосипед дамский детский мужской сын мой фотоаппарат лейка мой ручной час носильный 
0	сделать распоряжение свердловский унквд передача указывать выше сестра наличный деньги три лишний тысяча помнить сумма взять арест квитанция мехмагазин фотоаппарат лейка мой ручной часы 
0	стоять двигаться раз он щелкнуть опускать лейка ребята идти нина 
0	теперь назревать новый идея фотоаппарат тип лейка тысяча радиоприемник 
0	витрина быть выставлять фотографический аппарат лейка 
0	мой сознание хороший лейка отмечать неудачный удачный место 
0	несмотря ранний утро щелковский аэродром оживление рядом рабочий бригада вездесущий фоторепортер лейка жадно отщелкивать кадр кадр 
0	вертеться ручка аппарат щелкать лейка весь мы стараться пропускать 
0	мы поравняться опять защелкать лейка теперь снимать завтра 
0	финансы аппарат лейка р в моск газета 
0	надеяться заменять фотография аппарат лейка выписывать германия запаздывать 
0	андрюша привозить книга египет какой-нибудь час я пересматривать рисунок понимать искусство наш египтянин удивляться напротив весь вероятность оно он показываться жалкий мой фотографический аппарат лейка винтовка соведж собрание мой сочинение 
0	нынешний лето я то увлекаться фотография охота дело снабжение мой семья дичь передавать петя сам охотиться больше пленочный аппарат лейка схватывать вода лес поле луг 
